ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
918640,40-64,male,majority,20-29y,high school,upper class,0.615024679,1,before 2015,1,1,32765,7000,sedan,3,1,0,0
937134,65+,female,majority,30y+,high school,upper class,,1,before 2015,1,1,32765,8000,sedan,2,0,0,0
273764,40-64,female,majority,20-29y,university,upper class,0.546460114,1,after 2015,1,1,10238,8000,sedan,1,0,1,0
418555,26-39,female,minority,10-19y,none,working class,,1,before 2015,0,0,10238,16000,sedan,1,0,1,0
344228,65+,male,majority,0-9y,university,upper class,0.73799482,1,after 2015,1,0,10238,17000,sedan,0,0,0,0
809278,40-64,female,majority,10-19y,none,working class,0.427373364,1,before 2015,0,1,32765,10000,sedan,3,0,0,0
68145,16-25,female,majority,0-9y,high school,poverty,0.412991841,0,before 2015,0,0,10238,,sedan,0,0,0,1
128369,40-64,male,majority,20-29y,university,upper class,0.695323197,0,before 2015,1,1,32765,7000,sedan,3,1,1,0
194925,16-25,female,majority,0-9y,high school,poverty,0.291234413,0,before 2015,0,1,10238,13000,sedan,0,0,0,1
303507,16-25,female,majority,0-9y,high school,poverty,0.244133263,0,before 2015,1,1,10238,11000,sedan,0,0,0,1
244931,65+,male,majority,0-9y,university,upper class,0.508274015,1,after 2015,1,1,10238,9000,sedan,0,0,0,0
570030,16-25,female,majority,0-9y,none,poverty,0.293258481,1,before 2015,0,1,10238,14000,sedan,0,0,0,0
918038,26-39,female,majority,10-19y,none,poverty,0.343641719,0,before 2015,0,0,10238,13000,sedan,0,1,0,1
102325,16-25,female,majority,0-9y,university,poverty,0.50332252,0,before 2015,0,0,10238,15000,sports car,0,0,0,1
653061,26-39,female,majority,0-9y,university,upper class,,0,after 2015,0,1,10238,,sedan,0,0,0,0
706892,40-64,female,majority,20-29y,university,upper class,0.663051369,1,after 2015,1,1,10238,,sedan,2,0,0,0
761911,40-64,male,majority,0-9y,none,poverty,0.202708438,0,before 2015,0,1,32765,11000,sedan,0,0,0,1
271656,26-39,female,majority,10-19y,high school,upper class,0.665343329,1,before 2015,1,1,32765,12000,sedan,1,0,0,0
820690,65+,male,majority,30y+,university,upper class,0.538623693,1,after 2015,1,1,10238,9000,sedan,8,0,5,0
622930,16-25,female,majority,0-9y,high school,working class,0.410136705,0,before 2015,0,0,10238,15000,sedan,0,0,0,0
81394,16-25,male,majority,0-9y,none,poverty,0.313645585,1,before 2015,0,1,10238,13000,sedan,0,0,0,0
373844,26-39,male,majority,0-9y,university,upper class,0.507324136,1,before 2015,0,1,32765,12000,sedan,0,0,0,0
368392,16-25,male,majority,0-9y,none,poverty,0.209507388,0,before 2015,0,1,10238,14000,sedan,0,0,0,1
447175,16-25,female,majority,0-9y,high school,working class,0.490724054,1,before 2015,0,0,10238,15000,sedan,0,0,0,1
182095,40-64,male,majority,20-29y,university,middle class,0.581498674,1,before 2015,1,1,10238,14000,sedan,5,0,0,0
451696,26-39,female,majority,0-9y,high school,upper class,0.685035951,1,before 2015,0,1,10238,12000,sedan,0,0,0,1
953021,26-39,male,majority,0-9y,university,middle class,0.473931649,1,after 2015,0,1,10238,,sedan,0,0,0,0
462465,16-25,male,majority,0-9y,high school,working class,,0,before 2015,0,1,10238,11000,sedan,0,0,0,1
617007,40-64,male,majority,10-19y,university,upper class,0.512846136,1,after 2015,1,1,10238,10000,sedan,4,0,2,0
560773,40-64,male,majority,10-19y,university,upper class,0.662461756,1,after 2015,1,0,10238,13000,sedan,1,0,1,0
438008,40-64,female,majority,20-29y,high school,upper class,0.556413315,1,before 2015,0,0,10238,17000,sedan,1,0,4,0
212573,16-25,female,minority,0-9y,high school,poverty,0.267346659,0,before 2015,0,0,10238,17000,sedan,0,0,0,0
492516,65+,female,majority,30y+,university,upper class,0.809411259,1,before 2015,1,1,10238,9000,sedan,5,0,4,0
538225,16-25,female,majority,0-9y,none,poverty,0.367943548,0,after 2015,1,1,10238,11000,sedan,0,0,0,0
658402,65+,female,majority,30y+,university,upper class,0.503354711,0,before 2015,0,1,10238,11000,sedan,5,0,3,0
325516,65+,female,majority,0-9y,none,middle class,0.534287706,1,before 2015,1,1,10238,13000,sedan,0,0,0,0
200283,16-25,female,majority,0-9y,university,middle class,,0,before 2015,0,1,32765,10000,sports car,0,0,0,0
913707,16-25,female,majority,0-9y,high school,middle class,,0,before 2015,0,1,10238,13000,sedan,0,0,0,1
905750,40-64,male,majority,20-29y,none,middle class,0.449011776,1,before 2015,1,1,32765,7000,sedan,7,0,1,1
107029,40-64,male,majority,20-29y,university,upper class,0.803252342,1,before 2015,0,1,10238,10000,sedan,2,0,3,0
304803,26-39,female,majority,0-9y,high school,middle class,,1,before 2015,1,1,32765,8000,sports car,0,0,0,0
124204,16-25,female,majority,0-9y,none,poverty,0.186185115,0,before 2015,0,0,10238,17000,sedan,0,0,0,1
781586,40-64,female,majority,10-19y,university,upper class,,1,after 2015,1,0,10238,13000,sedan,0,1,0,0
644662,26-39,male,majority,10-19y,high school,working class,0.315129356,0,before 2015,0,0,32765,,sedan,2,0,1,0
903407,16-25,male,majority,0-9y,none,poverty,,0,before 2015,0,1,32765,12000,sedan,0,0,0,0
968669,65+,female,majority,30y+,university,upper class,0.483638012,1,after 2015,1,1,32765,9000,sedan,4,1,2,0
993267,26-39,female,majority,10-19y,high school,poverty,0.385874101,1,before 2015,0,0,10238,14000,sedan,0,1,0,0
423938,65+,male,majority,30y+,high school,upper class,0.634372502,1,after 2015,1,0,32765,11000,sedan,11,1,5,0
125168,16-25,male,majority,0-9y,high school,working class,0.362174119,1,before 2015,0,0,10238,16000,sedan,0,0,0,1
175635,26-39,female,majority,10-19y,high school,poverty,,0,before 2015,1,1,32765,5000,sedan,0,2,3,1
525386,65+,female,majority,10-19y,university,upper class,0.692883636,1,before 2015,1,1,10238,10000,sedan,2,0,1,0
500215,65+,female,majority,30y+,high school,upper class,0.577702853,1,before 2015,0,1,10238,11000,sedan,2,0,3,0
572994,40-64,male,majority,20-29y,university,upper class,0.664065014,1,after 2015,1,1,10238,11000,sedan,0,1,1,0
58735,40-64,male,majority,20-29y,high school,upper class,0.489702406,0,after 2015,0,0,10238,,sedan,3,0,1,0
319953,26-39,female,minority,0-9y,none,poverty,0.282869481,0,before 2015,1,0,10238,13000,sports car,0,0,0,1
487355,40-64,male,majority,0-9y,high school,working class,0.431700412,0,before 2015,0,1,10238,10000,sedan,0,0,0,1
232470,16-25,male,majority,0-9y,university,poverty,0.126453431,1,before 2015,0,1,10238,14000,sedan,0,0,0,1
565198,16-25,male,majority,0-9y,none,poverty,0.28599761,0,before 2015,0,1,10238,12000,sedan,0,0,0,1
371727,26-39,male,majority,10-19y,university,upper class,0.543007443,1,after 2015,0,1,10238,15000,sedan,1,0,1,0
165944,26-39,male,majority,10-19y,high school,middle class,0.370656785,1,before 2015,0,1,32765,,sedan,6,0,1,0
532459,16-25,female,majority,0-9y,high school,poverty,,0,before 2015,0,0,10238,18000,sports car,0,0,0,0
613091,65+,female,majority,20-29y,high school,upper class,0.791710111,1,after 2015,1,1,32765,11000,sedan,5,0,2,0
88882,26-39,female,majority,10-19y,high school,working class,0.471796309,0,before 2015,1,1,10238,5000,sedan,0,0,2,0
187197,26-39,male,majority,10-19y,university,upper class,,0,before 2015,1,0,10238,12000,sedan,0,0,0,0
351757,26-39,female,majority,10-19y,none,working class,0.62863315,0,before 2015,1,1,21217,9000,sedan,0,1,2,1
735929,16-25,male,majority,0-9y,high school,poverty,0.344818056,0,before 2015,0,1,10238,10000,sedan,0,0,0,1
224890,40-64,male,majority,20-29y,high school,upper class,0.547822591,1,before 2015,0,0,10238,15000,sports car,5,0,1,0
864601,16-25,male,majority,0-9y,high school,poverty,0.339864835,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
485798,16-25,female,majority,0-9y,high school,poverty,0.289787144,0,after 2015,0,0,10238,13000,sedan,0,0,0,0
733833,16-25,male,majority,0-9y,university,middle class,0.597934786,1,before 2015,1,1,92101,13000,sedan,0,0,0,1
750465,26-39,female,majority,0-9y,none,working class,0.369293079,0,before 2015,0,1,10238,14000,sedan,0,0,0,1
660556,65+,male,majority,30y+,none,working class,0.417125037,1,before 2015,1,1,10238,9000,sedan,6,1,6,0
28109,40-64,male,majority,20-29y,university,upper class,0.570277671,1,before 2015,1,0,32765,7000,sedan,5,1,4,0
219960,40-64,female,majority,20-29y,high school,middle class,0.534048338,1,before 2015,0,0,10238,16000,sports car,1,0,0,1
252894,40-64,male,majority,20-29y,university,upper class,,0,after 2015,1,1,32765,11000,sedan,5,0,0,0
76297,40-64,male,majority,0-9y,university,upper class,0.596828006,1,after 2015,1,1,92101,13000,sedan,0,0,0,0
763891,65+,female,majority,30y+,university,upper class,0.640948803,1,after 2015,1,1,10238,,sedan,2,1,4,0
403707,40-64,female,minority,20-29y,high school,middle class,0.586062751,0,before 2015,0,1,32765,13000,sports car,2,1,0,0
792734,40-64,female,majority,0-9y,university,upper class,0.616824778,1,after 2015,1,1,10238,9000,sedan,0,0,0,0
268227,65+,male,minority,30y+,high school,middle class,0.322466018,1,after 2015,1,1,10238,,sedan,2,0,1,0
519764,65+,male,majority,30y+,none,middle class,0.344957865,1,before 2015,0,1,32765,15000,sedan,7,0,0,0
912172,16-25,male,majority,0-9y,university,upper class,0.715403423,1,after 2015,1,1,32765,10000,sedan,0,0,0,0
560068,26-39,male,majority,10-19y,high school,working class,0.408292006,1,before 2015,1,0,10238,10000,sedan,1,0,1,1
652414,16-25,male,majority,0-9y,none,poverty,0.270844012,0,before 2015,0,1,10238,,sedan,0,0,0,1
126077,26-39,female,majority,10-19y,university,upper class,0.606735715,1,before 2015,0,1,10238,12000,sedan,1,0,2,0
220269,65+,female,majority,30y+,university,upper class,0.582468018,1,before 2015,0,1,10238,14000,sedan,1,1,3,0
136946,65+,male,majority,0-9y,high school,upper class,0.606220645,1,before 2015,1,1,10238,,sedan,0,0,0,0
379940,26-39,male,majority,0-9y,university,upper class,,1,before 2015,0,0,32765,12000,sedan,0,0,0,1
856902,26-39,female,majority,10-19y,high school,middle class,0.755633866,0,before 2015,0,1,10238,16000,sedan,0,0,0,1
241888,16-25,male,majority,0-9y,university,poverty,0.291208626,0,before 2015,0,1,32765,11000,sedan,0,0,0,1
908199,26-39,female,majority,10-19y,university,upper class,0.616111724,1,after 2015,0,0,10238,13000,sedan,0,0,0,0
373218,40-64,female,minority,10-19y,high school,working class,0.47123614,1,before 2015,0,0,10238,12000,sedan,0,0,0,0
656042,65+,female,majority,30y+,university,upper class,0.678237022,1,after 2015,1,1,10238,,sedan,2,0,7,0
313500,40-64,male,majority,20-29y,high school,middle class,0.515348646,1,before 2015,1,1,10238,10000,sedan,1,0,2,0
919241,65+,male,majority,10-19y,high school,upper class,0.507690849,1,after 2015,1,1,32765,7000,sedan,3,1,4,0
647888,40-64,female,majority,10-19y,none,working class,0.509910297,0,before 2015,0,0,10238,13000,sedan,0,0,1,0
161832,40-64,female,majority,0-9y,none,working class,0.503859735,0,before 2015,1,1,10238,11000,sedan,0,0,0,1
476769,40-64,male,majority,20-29y,university,middle class,0.577135942,0,before 2015,1,1,10238,7000,sedan,4,0,3,0
431314,26-39,male,majority,0-9y,university,middle class,0.647755497,1,before 2015,1,1,10238,,sedan,0,0,0,0
351356,65+,male,majority,0-9y,university,upper class,,0,before 2015,0,1,32765,11000,sedan,0,0,0,1
447424,40-64,male,majority,20-29y,high school,middle class,0.577813184,1,before 2015,0,0,10238,12000,sedan,3,2,4,0
201707,40-64,male,majority,20-29y,high school,middle class,0.495350284,1,before 2015,0,1,32765,9000,sedan,4,1,2,0
903320,16-25,male,majority,0-9y,high school,poverty,0.452676559,0,before 2015,1,0,10238,12000,sedan,0,0,0,1
486639,16-25,male,majority,0-9y,university,middle class,0.616426204,1,before 2015,1,1,32765,11000,sedan,0,0,0,1
252686,26-39,male,majority,10-19y,university,middle class,0.345726188,1,after 2015,0,0,32765,13000,sedan,2,0,1,0
233200,26-39,female,majority,0-9y,university,middle class,0.584127353,0,before 2015,0,0,10238,14000,sedan,0,0,0,1
667165,40-64,female,majority,20-29y,university,upper class,0.611701818,0,before 2015,1,0,32765,9000,sedan,5,0,1,0
950296,65+,female,majority,30y+,high school,upper class,0.545890074,1,after 2015,0,1,21217,15000,sedan,1,0,0,1
243888,26-39,male,majority,10-19y,none,poverty,0.143656848,0,before 2015,0,0,10238,17000,sedan,1,0,1,0
605896,26-39,female,majority,10-19y,none,poverty,0.326240339,1,before 2015,0,1,32765,13000,sedan,2,0,0,1
871858,26-39,male,minority,0-9y,high school,poverty,0.280654381,0,before 2015,0,1,10238,14000,sedan,0,0,0,1
200829,40-64,female,majority,20-29y,university,upper class,,1,after 2015,1,1,10238,9000,sedan,1,1,1,0
319494,65+,female,majority,0-9y,high school,upper class,0.730677463,1,after 2015,1,1,10238,13000,sedan,0,0,0,0
959164,16-25,male,majority,0-9y,university,middle class,0.578371217,1,before 2015,0,0,10238,13000,sedan,0,0,0,1
444813,40-64,male,majority,20-29y,university,upper class,,1,after 2015,1,1,10238,7000,sedan,2,0,4,0
675192,40-64,male,majority,10-19y,none,middle class,0.481662751,1,before 2015,0,0,10238,10000,sedan,2,0,1,0
546719,40-64,male,majority,10-19y,high school,working class,0.251622709,0,before 2015,1,1,10238,12000,sports car,2,1,1,0
96803,40-64,female,majority,20-29y,university,upper class,0.587289381,1,after 2015,1,0,32765,12000,sedan,1,0,1,0
37956,26-39,female,majority,10-19y,high school,middle class,0.557399602,1,before 2015,0,1,32765,6000,sedan,1,0,0,0
739932,16-25,female,majority,0-9y,high school,poverty,0.428983203,0,before 2015,1,1,32765,12000,sedan,0,0,0,1
103308,65+,female,majority,30y+,university,upper class,0.640323693,1,after 2015,1,1,32765,9000,sedan,5,0,4,0
123892,65+,male,majority,30y+,high school,working class,0.497287853,1,before 2015,0,1,10238,,sedan,2,0,4,0
824793,26-39,male,majority,10-19y,none,working class,0.446647345,1,before 2015,0,1,32765,10000,sedan,5,0,1,0
487034,26-39,male,majority,10-19y,high school,middle class,0.271064215,1,after 2015,0,0,10238,14000,sedan,0,0,4,0
253078,26-39,female,majority,10-19y,high school,middle class,0.565578092,1,before 2015,1,0,10238,12000,sports car,0,0,0,0
587387,26-39,male,majority,10-19y,high school,working class,0.381262307,1,after 2015,1,1,10238,9000,sedan,3,0,2,0
334556,26-39,male,majority,0-9y,university,upper class,0.639128158,1,after 2015,0,1,10238,10000,sedan,0,0,0,0
403057,65+,female,majority,0-9y,high school,middle class,,1,before 2015,1,1,10238,13000,sedan,0,0,0,0
732295,40-64,female,majority,20-29y,university,upper class,0.686202786,1,before 2015,0,0,10238,14000,sedan,0,0,3,0
933941,26-39,male,majority,10-19y,high school,poverty,0.425983068,0,before 2015,0,1,10238,14000,sedan,0,0,1,0
520007,16-25,male,majority,0-9y,high school,poverty,,0,before 2015,0,1,10238,,sedan,0,0,0,1
871263,65+,female,majority,10-19y,university,upper class,0.583806136,1,after 2015,1,1,10238,11000,sedan,0,0,0,0
864717,65+,male,majority,30y+,high school,upper class,0.587316593,1,after 2015,0,1,92101,11000,sedan,3,1,7,0
565346,16-25,female,majority,0-9y,high school,working class,0.566843892,1,before 2015,0,0,32765,16000,sedan,0,0,0,1
718626,26-39,male,majority,10-19y,university,upper class,0.623765596,0,after 2015,0,1,10238,12000,sedan,0,0,1,0
921816,40-64,female,majority,20-29y,high school,upper class,0.833668421,1,after 2015,1,1,10238,13000,sedan,2,0,0,0
431031,26-39,male,majority,0-9y,none,working class,0.484255834,0,before 2015,1,0,10238,13000,sedan,0,0,0,1
200636,26-39,male,majority,10-19y,high school,middle class,0.661805501,1,before 2015,0,1,10238,14000,sedan,1,0,0,0
70755,16-25,female,majority,0-9y,high school,poverty,0.359817748,0,before 2015,1,0,10238,,sedan,0,0,0,1
22475,40-64,female,majority,0-9y,high school,middle class,0.590567435,1,before 2015,1,0,10238,11000,sedan,0,0,0,0
254814,26-39,male,majority,10-19y,high school,working class,0.43787863,1,after 2015,0,1,32765,11000,sedan,3,0,0,0
799392,16-25,female,majority,0-9y,university,working class,0.401018235,1,after 2015,0,1,32765,11000,sedan,0,0,0,0
429212,16-25,female,majority,0-9y,high school,working class,,1,before 2015,0,0,10238,13000,sedan,0,0,0,1
408048,40-64,female,minority,0-9y,high school,upper class,0.536000193,1,before 2015,1,1,10238,12000,sedan,0,0,0,0
312015,40-64,female,majority,20-29y,university,upper class,0.874829991,1,after 2015,0,0,10238,15000,sedan,0,0,1,0
280243,40-64,female,majority,20-29y,high school,upper class,0.606850123,1,after 2015,1,0,10238,12000,sedan,0,0,1,0
161784,26-39,female,majority,0-9y,none,poverty,0.207649722,0,before 2015,1,1,10238,11000,sedan,0,0,0,1
979772,65+,female,majority,30y+,university,upper class,0.601929654,1,after 2015,1,1,32765,6000,sedan,6,1,1,0
173922,40-64,male,minority,0-9y,university,upper class,,1,before 2015,1,1,10238,10000,sedan,0,0,0,0
297613,40-64,female,majority,0-9y,university,upper class,0.660019583,1,after 2015,0,1,10238,12000,sedan,0,0,0,0
178142,26-39,male,majority,10-19y,university,upper class,0.573910055,1,before 2015,1,1,10238,11000,sedan,1,0,4,0
622497,26-39,male,majority,0-9y,high school,middle class,0.461155862,1,after 2015,0,1,10238,12000,sedan,0,0,0,1
342957,40-64,female,minority,0-9y,university,upper class,0.541154359,1,after 2015,1,1,10238,9000,sedan,0,0,0,0
318054,26-39,female,majority,10-19y,high school,upper class,0.74868393,0,after 2015,0,1,32765,,sedan,0,0,0,0
178359,40-64,male,majority,20-29y,university,upper class,,0,before 2015,1,1,10238,11000,sedan,2,0,3,0
821985,65+,male,majority,30y+,university,upper class,0.789663708,1,before 2015,1,1,10238,7000,sedan,8,0,5,0
810334,65+,female,majority,10-19y,university,upper class,0.626153958,1,before 2015,1,1,10238,8000,sedan,0,0,0,0
818305,26-39,male,majority,10-19y,university,upper class,0.482653317,1,after 2015,1,1,92101,11000,sedan,1,0,2,0
586430,26-39,male,majority,10-19y,university,upper class,0.627726216,0,before 2015,1,1,10238,10000,sedan,0,0,4,0
662672,40-64,female,majority,10-19y,high school,working class,0.435193669,0,before 2015,0,0,10238,13000,sedan,2,0,2,1
770081,26-39,female,majority,10-19y,university,middle class,0.467685918,0,after 2015,0,0,10238,17000,sedan,2,0,1,0
787457,26-39,female,majority,10-19y,high school,middle class,0.406430495,1,after 2015,0,1,10238,15000,sedan,2,0,1,0
527739,26-39,male,majority,10-19y,university,upper class,0.428728512,1,before 2015,0,0,10238,14000,sedan,2,0,0,0
965475,26-39,male,majority,10-19y,high school,working class,0.418097297,0,after 2015,0,1,10238,,sports car,0,0,0,0
692484,26-39,female,majority,10-19y,university,working class,,0,before 2015,0,1,32765,11000,sedan,3,0,1,0
571298,65+,male,majority,0-9y,university,upper class,0.740341073,1,before 2015,1,1,10238,9000,sedan,0,0,0,1
701289,40-64,female,majority,20-29y,university,upper class,0.729716909,1,before 2015,0,1,10238,15000,sports car,0,0,1,0
